name,order,size_x,size_y,size_z,mass,mu_slide,mu_spin,mu_roll,drop_height,posX,posY,posZ,rotX,rotY,rotZ
B_L10_1x1_2_5,231,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.1805,0.0,0.0,0
B_L10_1x1_3_0,232,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.1805,0.0,0.0,0
B_L10_1x1_3_2,233,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.1805,0.0,0.0,0
B_L10_1x1_3_4,234,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.1805,0.0,0.0,0
B_L10_1x1_3_6,235,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.1805,0.0,0.0,0
B_L10_1x1_4_1,236,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.1805,0.0,0.0,0
B_L10_1x1_4_3,237,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.1805,0.0,0.0,0
B_L10_1x1_4_5,238,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.1805,0.0,0.0,0
B_L10_1x1_5_0,239,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.1805,0.0,0.0,0
B_L10_1x1_5_2,240,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.1805,0.0,0.0,0
B_L10_1x1_5_4,241,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.1805,0.0,0.0,0
B_L10_1x1_5_6,242,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.1805,0.0,0.0,0
B_L10_1x1_6_1,243,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.1805,0.0,0.0,0
B_L10_1x1_6_3,244,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.1805,0.0,0.0,0
B_L10_1x1_6_5,245,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.1805,0.0,0.0,0
B_L11_1x1_0_0,246,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.1995,0.0,0.0,0
B_L11_1x1_0_2,247,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.1995,0.0,0.0,0
B_L11_1x1_0_4,248,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.1995,0.0,0.0,0
B_L11_1x1_0_6,249,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.1995,0.0,0.0,0
B_L11_1x1_1_1,250,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.1995,0.0,0.0,0
B_L11_1x1_1_3,251,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.1995,0.0,0.0,0
B_L11_1x1_1_5,252,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.1995,0.0,0.0,0
B_L11_1x1_2_0,253,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.1995,0.0,0.0,0
B_L11_1x1_2_2,254,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.1995,0.0,0.0,0
B_L11_1x1_2_4,255,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.1995,0.0,0.0,0
B_L11_1x1_2_6,256,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.1995,0.0,0.0,0
B_L11_1x1_3_1,257,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.1995,0.0,0.0,0
B_L11_1x1_3_3,258,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.1995,0.0,0.0,0
B_L11_1x1_3_5,259,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.1995,0.0,0.0,0
B_L11_1x1_4_0,260,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.1995,0.0,0.0,0
B_L11_1x1_4_2,261,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.1995,0.0,0.0,0
B_L11_1x1_4_4,262,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.1995,0.0,0.0,0
B_L11_1x1_4_6,263,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.1995,0.0,0.0,0
B_L11_1x1_5_1,264,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.1995,0.0,0.0,0
B_L11_1x1_5_3,265,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.1995,0.0,0.0,0
B_L11_1x1_5_5,266,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.1995,0.0,0.0,0
B_L11_1x1_6_0,267,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.1995,0.0,0.0,0
B_L11_1x1_6_2,268,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.1995,0.0,0.0,0
B_L11_1x1_6_4,269,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.1995,0.0,0.0,0
B_L11_1x1_6_6,270,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.1995,0.0,0.0,0
B_L12_1x1_0_1,271,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.2185,0.0,0.0,0
B_L12_1x1_0_3,272,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.2185,0.0,0.0,0
B_L12_1x1_0_5,273,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.2185,0.0,0.0,0
B_L12_1x1_1_0,274,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.2185,0.0,0.0,0
B_L12_1x1_1_2,275,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.2185,0.0,0.0,0
B_L12_1x1_1_4,276,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.2185,0.0,0.0,0
B_L12_1x1_1_6,277,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.2185,0.0,0.0,0
B_L12_1x1_2_1,278,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.2185,0.0,0.0,0
B_L12_1x1_2_3,279,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.2185,0.0,0.0,0
B_L12_1x1_2_5,280,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.2185,0.0,0.0,0
B_L12_1x1_3_0,281,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.2185,0.0,0.0,0
B_L12_1x1_3_2,282,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.2185,0.0,0.0,0
B_L12_1x1_3_4,283,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.2185,0.0,0.0,0
B_L12_1x1_3_6,284,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.2185,0.0,0.0,0
B_L12_1x1_4_1,285,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.2185,0.0,0.0,0
B_L12_1x1_4_3,286,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.2185,0.0,0.0,0
B_L12_1x1_4_5,287,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.2185,0.0,0.0,0
B_L12_1x1_5_0,288,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.2185,0.0,0.0,0
B_L12_1x1_5_2,289,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.2185,0.0,0.0,0
B_L12_1x1_5_4,290,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.2185,0.0,0.0,0
B_L12_1x1_5_6,291,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.2185,0.0,0.0,0
B_L12_1x1_6_1,292,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.2185,0.0,0.0,0
B_L12_1x1_6_3,293,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.2185,0.0,0.0,0
B_L12_1x1_6_5,294,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.2185,0.0,0.0,0
B_L13_1x1_0_0,295,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.2375,0.0,0.0,0
B_L13_1x1_0_2,296,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.2375,0.0,0.0,0
B_L13_1x1_0_4,297,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.2375,0.0,0.0,0
B_L13_1x1_0_6,298,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.2375,0.0,0.0,0
B_L13_1x1_1_1,299,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.2375,0.0,0.0,0
B_L13_1x1_1_3,300,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.2375,0.0,0.0,0
B_L13_1x1_1_5,301,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.2375,0.0,0.0,0
B_L13_1x1_2_0,302,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.2375,0.0,0.0,0
B_L13_1x1_2_2,303,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.2375,0.0,0.0,0
B_L13_1x1_2_4,304,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.2375,0.0,0.0,0
B_L13_1x1_2_6,305,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.2375,0.0,0.0,0
B_L13_1x1_3_1,306,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.2375,0.0,0.0,0
B_L13_1x1_3_3,307,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.2375,0.0,0.0,0
B_L13_1x1_3_5,308,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.2375,0.0,0.0,0
B_L13_1x1_4_0,309,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.2375,0.0,0.0,0
B_L13_1x1_4_2,310,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.2375,0.0,0.0,0
B_L13_1x1_4_4,311,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.2375,0.0,0.0,0
B_L13_1x1_4_6,312,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.2375,0.0,0.0,0
B_L13_1x1_5_1,313,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.2375,0.0,0.0,0
B_L13_1x1_5_3,314,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.2375,0.0,0.0,0
B_L13_1x1_5_5,315,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.2375,0.0,0.0,0
B_L13_1x1_6_0,316,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.2375,0.0,0.0,0
B_L13_1x1_6_2,317,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.2375,0.0,0.0,0
B_L13_1x1_6_4,318,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.2375,0.0,0.0,0
B_L13_1x1_6_6,319,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.2375,0.0,0.0,0
B_L14_1x1_0_1,320,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.2565,0.0,0.0,0
B_L14_1x1_0_3,321,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.2565,0.0,0.0,0
B_L14_1x1_0_5,322,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.2565,0.0,0.0,0
B_L14_1x1_1_0,323,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.2565,0.0,0.0,0
B_L14_1x1_1_2,324,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.2565,0.0,0.0,0
B_L14_1x1_1_4,325,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.2565,0.0,0.0,0
B_L14_1x1_1_6,326,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.2565,0.0,0.0,0
B_L14_1x1_2_1,327,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.2565,0.0,0.0,0
B_L14_1x1_2_3,328,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.2565,0.0,0.0,0
B_L14_1x1_2_5,329,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.2565,0.0,0.0,0
B_L14_1x1_3_0,330,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.2565,0.0,0.0,0
B_L14_1x1_3_2,331,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.2565,0.0,0.0,0
B_L14_1x1_3_4,332,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.2565,0.0,0.0,0
B_L14_1x1_3_6,333,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.2565,0.0,0.0,0
B_L14_1x1_4_1,334,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.2565,0.0,0.0,0
B_L14_1x1_4_3,335,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.2565,0.0,0.0,0
B_L14_1x1_4_5,336,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.2565,0.0,0.0,0
B_L14_1x1_5_0,337,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.2565,0.0,0.0,0
B_L14_1x1_5_2,338,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.2565,0.0,0.0,0
B_L14_1x1_5_4,339,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.2565,0.0,0.0,0
B_L14_1x1_5_6,340,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.2565,0.0,0.0,0
B_L14_1x1_6_1,341,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.2565,0.0,0.0,0
B_L14_1x1_6_3,342,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.2565,0.0,0.0,0
B_L14_1x1_6_5,343,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.2565,0.0,0.0,0
B_L15_1x1_0_0,344,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.2755,0.0,0.0,0
B_L15_1x1_0_2,345,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.2755,0.0,0.0,0
B_L15_1x1_0_4,346,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.2755,0.0,0.0,0
B_L15_1x1_0_6,347,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.2755,0.0,0.0,0
B_L15_1x1_1_1,348,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.2755,0.0,0.0,0
B_L15_1x1_1_3,349,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.2755,0.0,0.0,0
B_L15_1x1_1_5,350,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.2755,0.0,0.0,0
B_L15_1x1_2_0,351,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.2755,0.0,0.0,0
B_L15_1x1_2_2,352,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.2755,0.0,0.0,0
B_L15_1x1_2_4,353,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.2755,0.0,0.0,0
B_L15_1x1_2_6,354,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.2755,0.0,0.0,0
B_L15_1x1_3_1,355,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.2755,0.0,0.0,0
B_L15_1x1_3_3,356,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.2755,0.0,0.0,0
B_L15_1x1_3_5,357,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.2755,0.0,0.0,0
B_L15_1x1_4_0,358,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.2755,0.0,0.0,0
B_L15_1x1_4_2,359,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.2755,0.0,0.0,0
B_L15_1x1_4_4,360,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.2755,0.0,0.0,0
B_L15_1x1_4_6,361,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.2755,0.0,0.0,0
B_L15_1x1_5_1,362,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.2755,0.0,0.0,0
B_L15_1x1_5_3,363,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.2755,0.0,0.0,0
B_L15_1x1_5_5,364,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.2755,0.0,0.0,0
B_L15_1x1_6_0,365,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.2755,0.0,0.0,0
B_L15_1x1_6_2,366,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.2755,0.0,0.0,0
B_L15_1x1_6_4,367,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.2755,0.0,0.0,0
B_L15_1x1_6_6,368,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.2755,0.0,0.0,0
B_L16_1x1_0_1,369,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.2945,0.0,0.0,0
B_L16_1x1_0_3,370,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.2945,0.0,0.0,0
B_L16_1x1_0_5,371,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.2945,0.0,0.0,0
B_L16_1x1_1_0,372,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.2945,0.0,0.0,0
B_L16_1x1_1_2,373,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.2945,0.0,0.0,0
B_L16_1x1_1_4,374,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.2945,0.0,0.0,0
B_L16_1x1_1_6,375,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.2945,0.0,0.0,0
B_L16_1x1_2_1,376,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.2945,0.0,0.0,0
B_L16_1x1_2_3,377,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.2945,0.0,0.0,0
B_L16_1x1_2_5,378,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.2945,0.0,0.0,0
B_L16_1x1_3_0,379,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.2945,0.0,0.0,0
B_L16_1x1_3_2,380,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.2945,0.0,0.0,0
B_L16_1x1_3_4,381,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.2945,0.0,0.0,0
B_L16_1x1_3_6,382,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.2945,0.0,0.0,0
B_L16_1x1_4_1,383,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.2945,0.0,0.0,0
B_L16_1x1_4_3,384,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.2945,0.0,0.0,0
B_L16_1x1_4_5,385,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.2945,0.0,0.0,0
B_L16_1x1_5_0,386,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.2945,0.0,0.0,0
B_L16_1x1_5_2,387,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.2945,0.0,0.0,0
B_L16_1x1_5_4,388,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.2945,0.0,0.0,0
B_L16_1x1_5_6,389,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.2945,0.0,0.0,0
B_L16_1x1_6_1,390,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.2945,0.0,0.0,0
B_L16_1x1_6_3,391,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.2945,0.0,0.0,0
B_L16_1x1_6_5,392,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.2945,0.0,0.0,0
B_L17_1x1_0_0,393,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.3135,0.0,0.0,0
B_L17_1x1_0_2,394,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.3135,0.0,0.0,0
B_L17_1x1_0_4,395,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.3135,0.0,0.0,0
B_L17_1x1_0_6,396,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.3135,0.0,0.0,0
B_L17_1x1_1_1,397,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.3135,0.0,0.0,0
B_L17_1x1_1_3,398,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.3135,0.0,0.0,0
B_L17_1x1_1_5,399,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.3135,0.0,0.0,0
B_L17_1x1_2_0,400,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.3135,0.0,0.0,0
B_L17_1x1_2_2,401,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.3135,0.0,0.0,0
B_L17_1x1_2_4,402,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.3135,0.0,0.0,0
B_L17_1x1_2_6,403,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.3135,0.0,0.0,0
B_L17_1x1_3_1,404,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.3135,0.0,0.0,0
B_L17_1x1_3_3,405,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.3135,0.0,0.0,0
B_L17_1x1_3_5,406,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.3135,0.0,0.0,0
B_L17_1x1_4_0,407,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.3135,0.0,0.0,0
B_L17_1x1_4_2,408,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.3135,0.0,0.0,0
B_L17_1x1_4_4,409,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.3135,0.0,0.0,0
B_L17_1x1_4_6,410,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.3135,0.0,0.0,0
B_L17_1x1_5_1,411,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.3135,0.0,0.0,0
B_L17_1x1_5_3,412,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.3135,0.0,0.0,0
B_L17_1x1_5_5,413,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.3135,0.0,0.0,0
B_L17_1x1_6_0,414,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.3135,0.0,0.0,0
B_L17_1x1_6_2,415,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.3135,0.0,0.0,0
B_L17_1x1_6_4,416,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.3135,0.0,0.0,0
B_L17_1x1_6_6,417,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.3135,0.0,0.0,0
B_L18_1x1_0_1,418,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.3325,0.0,0.0,0
B_L18_1x1_0_3,419,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.3325,0.0,0.0,0
B_L18_1x1_0_5,420,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.3325,0.0,0.0,0
B_L18_1x1_1_0,421,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.3325,0.0,0.0,0
B_L18_1x1_1_2,422,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.3325,0.0,0.0,0
B_L18_1x1_1_4,423,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.3325,0.0,0.0,0
